time, joy, sadness, disgust, contempt, anger, fear, surprise, valence, engagement,smile, innerBrowRaise, browRaise, browFurrow, noseWrinkle, upperLipRaise, lipCornerDepressor, chinRaise, lipPucker, lipPress, lipSuck, mouthOpen, smirk, eyeClosure, attention, lidTighten, jawDrop, dimpler, eyeWiden, cheekRaise, lipStretch,interocularDistance,pitch,roll,yaw,Right_Top_Jaw_x,Right_Top_Jaw_y,Right_Jaw_Angle_x,Right_Jaw_Angle_y,Tip_of_Chin_x,Tip_of_Chin_y,Left_Jaw_Angle_x,Left_Jaw_Angle_y,Left_Top_Jaw_x,Left_Top_Jaw_y,Outer_Right_Brow_Corner_x,Outer_Right_Brow_Corner_y,Right_Brow_Center_x,Right_Brow_Center_y,Inner_Right_Brow_Corner_x,Inner_Right_Brow_Corner_y,Inner_Left_Brow_Corner_x,Inner_Left_Brow_Corner_y,Left_Brow_Center_x,Left_Brow_Center_y,Outer_Left_Brow_Corner_x,Outer_Left_Brow_Corner_y,Nose_Root_x,Nose_Root_y,Nose_Tip_x,Nose_Tip_y,Nose_Lower_Right_Boundary_x,Nose_Lower_Right_Boundary_y,Nose_Bottom_Boundary_x,Nose_Bottom_Boundary_y,Nose_Lower_Left_Boundary_x,Nose_Lower_Left_Boundary_y,Outer_Right_Eye_x,Outer_Right_Eye_y,Inner_Right_Eye_x,Inner_Right_Eye_y,Inner_Left_Eye_x,Inner_Left_Eye_y,Outer_Left_Eye_x,Outer_Left_Eye_y,Right_Lip_Corner_x,Right_Lip_Corner_y,Right_Apex_Upper_Lip_x,Right_Apex_Upper_Lip_y,Upper_Lip_Center_x,Upper_Lip_Center_y,Left_Apex_Upper_Lip_x,Left_Apex_Upper_Lip_y,Left_Lip_Corner_x,Left_Lip_Corner_y,Left_Edge_Lower_Lip_x,Left_Edge_Lower_Lip_y,Lower_Lip_Center_x,Lower_Lip_Center_y,Right_Edge_Lower_Lip_x,Right_Edge_Lower_Lip_y,Bottom_Upper_Lip_x,Bottom_Upper_Lip_y,Top_Lower_Lip_x,Top_Lower_Lip_y,Upper_Corner_Right_Eye_x,Upper_Corner_Right_Eye_y,Lower_Corner_Right_Eye_x,Lower_Corner_Right_Eye_y,Upper_Corner_Left_Eye_x,Upper_Corner_Left_Eye_y,Lower_Corner_Left_Eye_x,Lower_Corner_Left_Eye_y,mouth opening, mouth slant
3.7,22.53708458,0.000109094,0.037341811,0.003653724,0.000482437,8.40736E-06,3.99460721,52.89764404,0.088638872,0.066332206,7.95705E-05,0.01470405,0.0189206,0.000226189,0.001252646,0.106526762,0.002519097,8.05469E-05,56.13585281,0.001692372,1.71818E-05,98.68803406,5.083138466,83.07829285,6.35506E-05,0.049409837,0.32191211,0.000272377,64.42995453,-11.45607567,11.24853516,0.397807509,107.2992477,69.6338501,115.6580658,107.5403214,144.0343933,132.2236786,177.5139923,116.681694,194.5056,81.56876373,117.6679077,33.89186859,132.6180267,29.3518486,148.5036011,35.05450058,164.9849396,37.93829346,181.9060974,36.62931442,195.10112,45.61812973,155.0046692,50.85221481,151.0167236,74.97907257,139.3010101,80.38396454,149.6642609,85.17710876,160.7523041,83.49718475,123.6766815,46.09740067,141.3584595,50.46846771,169.0372009,54.70266342,187.478653,55.0710907,128.8739471,96.70785522,144.4658813,90.5823822,149.1352081,92.5761795,154.1665344,92.11881256,166.7643433,101.4240036,160.0073242,110.1464767,146.4832458,113.2434616,134.3008881,106.687561,148.1837921,97.48130035,147.6266479,104.9480057,133.7132568,44.2884407,132.3340149,49.7402916,179.192688,50.86232376,178.9091797,56.4052887,0.196095309,0.943532983,,
3.766666667,2.745438099,0.000337498,0.079928234,0.010061465,0.001152698,2.21838E-05,3.260599375,39.39138412,0.132220313,0.055770092,0.000132904,0.010289018,0.020110272,0.000171852,0.000924765,0.073362179,0.003187944,7.46247E-05,49.37191391,0.002254888,1.06071E-05,98.68119049,9.029037476,80.98822021,6.63962E-05,0.040283762,0.268261284,0.000210598,64.15001678,-11.05890656,11.26868343,0.424155384,107.1589279,69.36588287,115.0755692,107.6446762,143.5706635,132.0135651,177.423584,116.586441,194.9157257,80.92521667,117.4918518,33.99684906,132.7518463,29.10197258,148.9633484,35.08345795,164.6200409,37.55953598,181.7733459,36.02363205,195.1389771,45.31835175,155.0780945,49.96372604,151.1353912,74.3360672,139.7379913,80.05438995,149.7320251,84.90042114,160.2473297,83.06997681,123.7685242,46.0855484,141.5648651,50.25267029,169.0214844,54.26447296,187.3410034,54.67416382,128.6791077,96.51184845,144.597168,90.03560638,149.200592,91.97065735,154.1413727,91.57202911,166.3641968,101.4095383,159.6136475,109.9385071,145.9173889,112.7805786,133.7077637,106.3955536,148.2424774,97.04710388,147.1289825,104.2510834,133.7757111,44.22941208,132.4885406,49.57304764,179.0421143,50.42424393,178.8090515,55.92066574,0.191819453,0.29952659,,
3.833333333,0.859476089,0.000795284,0.08938808,0.015344662,0.001242113,4.42405E-05,1.926078677,33.76235199,0.250797659,0.066510364,0.000228465,0.015679881,0.020685475,0.000301486,0.001013706,0.05465278,0.014661893,0.00022917,35.12099075,0.001577534,5.23E-07,93.18677521,12.62894726,71.64133453,0.000161189,0.058523811,0.20556736,0.000394261,61.25812531,-7.975734234,5.447381973,-8.921304703,116.3144684,74.48360443,128.4100647,110.0416565,158.1340637,131.0723267,186.8028107,113.6512299,201.5411835,80.56684113,129.1888428,35.6481514,144.4109802,29.50370407,162.0077057,35.49327087,176.9313049,38.59326553,191.6930389,36.14956665,202.5826416,44.9029007,168.3019257,50.16205215,166.9915771,75.10062408,155.2306976,80.079216,165.8387299,84.72277069,175.2047729,82.23914337,135.6792297,46.17547607,154.7123413,50.68137741,179.2375641,54.47557449,196.3897095,54.34833908,142.6035309,96.87097168,159.7389984,89.36721039,164.7117004,90.80326843,169.5733795,90.47653961,179.4121094,100.1865768,174.2987671,109.1545105,162.4279938,113.3766327,149.4286194,107.500618,164.0252533,95.38648224,163.2228851,105.182518,146.2428436,43.67217255,145.0178375,49.9233284,188.8933563,49.56559753,188.8366089,55.99838257,0.265949061,2.581723888,,
3.9,0.431303114,0.001400681,0.090617456,0.019319493,0.00134379,7.80456E-05,1.21117115,30.68989754,0.454663873,0.076095372,0.000325601,0.023562957,0.023726694,0.000399358,0.000897441,0.036879245,0.057363138,0.000384133,24.63048935,0.001115171,1.00E-08,94.06116486,17.27989388,60.95175171,0.000287568,0.092712566,0.134798855,0.000591572,60.78470993,-7.843405247,3.975286722,-8.187836647,117.9393234,73.62792206,131.3347168,112.5127335,160.0891876,130.2827911,187.0674133,113.8531723,202.9603729,79.52877808,127.9785461,35.65683365,144.6190338,29.46883392,162.3302612,35.59829712,177.3890076,38.38741302,191.8022919,36.76681519,202.4427948,44.62130737,168.8828735,50.0508194,167.4316101,74.7714386,155.7998199,80.28768158,165.5997772,84.55561829,174.9949799,82.19371033,136.5807953,46.47465515,154.4449768,50.33567047,180.3000946,54.05206299,196.8842316,54.10857391,144.4992676,96.35998535,161.0761566,89.57964325,165.3856659,90.89086151,169.4093475,90.46290588,180.55867,98.77642059,175.4798279,108.3192062,164.1880188,112.1280594,151.8245087,106.5970459,164.8911133,95.36075592,165.2163696,104.2534561,146.8467865,43.40189743,145.4476471,50.02885818,189.4818726,49.18301773,189.3142242,55.60311127,0.246225182,3.438705295,,
3.966666667,2.099740505,0.000911013,0.039199267,0.008676524,0.000512077,6.11108E-05,0.771056235,41.36393738,0.836273551,0.128065705,0.000321231,0.04117262,0.027821502,0.000523009,0.001218347,0.02577679,0.289687186,0.000694024,16.63879967,0.000673711,4.25E-09,94.26805878,17.91924477,47.55026245,0.000519759,0.249172837,0.103377566,0.000957879,61.01332855,-7.390351295,4.158050537,-7.999561787,117.1828613,74.6037674,129.9519806,113.5285797,159.7200165,132.1767578,187.4345245,114.7550888,203.4001312,80.01521301,128.1544037,36.02817917,144.3270874,30.00460243,161.9745178,35.83261108,176.750412,39.05405045,190.8520813,37.0633812,202.2679749,44.94189453,168.4932098,50.51822281,167.1635895,74.79242706,155.1693573,80.42037964,165.2940521,85.10335541,175.3647461,82.5490036,136.2529755,46.8135643,154.2191315,50.8607254,179.858902,54.71886826,196.7378693,54.82629395,143.7503204,97.39241791,160.9959259,89.76674652,165.3474426,91.10404968,169.5445709,90.70600128,180.595932,100.2589569,175.2764435,109.7695541,163.5584259,113.6296463,150.8338776,107.8020859,164.7407379,95.81466675,164.6144714,105.2973404,146.4880981,43.84846878,145.0587616,50.4093895,189.2331238,49.83025742,189.0780945,56.24355698,0.256609767,3.162126293,,
4.033333333,5.495869637,0.000687715,0.023493864,0.005279773,0.000295032,6.25523E-05,0.535373032,47.9873848,1.262233377,0.140517145,0.000328923,0.061180547,0.036557104,0.000635151,0.001354746,0.01951826,1.326815605,0.000661707,11.912117,0.000550225,4.31E-09,94.51335144,19.24241066,34.52329636,0.000827991,0.488668084,0.094911002,0.001494656,60.8600235,-8.103516579,3.699945211,-7.767880917,118.0161896,74.24120331,131.172287,113.3875427,160.3024902,131.89711,187.7364349,114.6501465,203.6995544,79.73776245,128.0556335,35.74147415,144.4661102,29.58256721,161.9892883,35.59343338,177.3936462,38.71720123,191.5450592,36.85089493,202.4013062,44.59654236,168.8654633,50.54701233,167.3979797,74.93930054,155.7325897,80.63568115,165.7175903,85.06947327,175.3095551,82.69676971,136.5866089,46.45782852,154.4603577,50.51987076,180.2871857,54.26195526,196.9421844,54.27747345,144.4702911,97.27701569,161.1012115,90.27764893,165.468689,91.63509369,169.5877533,91.18460083,180.9481354,99.79614258,175.8194733,109.6277542,164.2646484,113.6566467,151.6665649,107.8649139,164.9599762,96.17958832,165.3000183,105.5854492,146.8110504,43.45827484,145.3462372,50.14631271,189.4310303,49.37231445,189.3560028,55.83499146,0.257406708,3.49338403,,
4.1,17.74168777,0.000460895,0.012831053,0.002811044,0.000153408,5.68351E-05,0.395611763,56.39208603,2.096797466,0.176401123,0.000336132,0.061030544,0.048517961,0.000782041,0.001550419,0.014539156,0.959124029,0.000680442,8.422886848,0.000545782,2.74E-09,93.82035828,20.43015289,22.50777054,0.001180119,1.000817895,0.096965224,0.002334198,61.19635391,-7.283491611,3.628900528,-8.399385452,117.2452393,74.74694824,130.7481079,114.1159058,160.4745636,132.9614868,188.081192,115.4934158,203.6743011,79.90428162,128.0246582,35.61726379,144.5746307,29.55054283,162.2406769,35.56087112,177.3273468,38.68263626,191.3603821,36.89317703,202.4027405,44.66725922,168.9069366,50.18590546,167.8543549,74.5284729,155.8483582,80.52226257,165.9693298,84.83956146,175.6311035,82.49251556,136.322525,46.57222366,154.3442535,50.62086868,180.2158203,54.44893265,196.9966125,54.55025864,144.3997192,98.03651428,161.428833,90.27220917,165.7479401,91.62243652,169.9005585,91.15408325,181.019165,100.833313,175.9121704,110.5316391,164.3181763,114.2579041,151.6428375,108.5694275,165.1778717,96.4594574,165.3375854,105.8695374,146.5907745,43.71330261,145.2033844,50.23206329,189.4513092,49.6870079,189.3283539,56.05379486,0.256260182,3.186619018,,
4.166666667,75.04142761,0.000173051,0.004153514,0.000807543,2.93903E-05,3.45127E-05,0.288378626,73.02297974,2.809310675,0.319939792,0.000250995,0.060261745,0.063796416,0.001201198,0.002321558,0.009656245,0.982976317,0.002386458,3.915236235,0.000404944,4.35E-09,94.92895508,13.31278515,10.23984814,0.003817374,2.939080238,0.086086251,0.004747806,61.05116653,-8.457950592,3.844432592,-7.352084637,117.8552628,73.75365448,131.2161102,112.7859192,159.9177856,131.7030029,187.3863831,114.2616806,203.5321655,79.10218048,127.899826,35.24281693,144.3266602,29.26762581,161.8578186,35.36199951,176.9930115,38.36769867,191.1059875,36.49817657,202.245163,44.04640579,168.4993591,50.29069519,166.9280396,74.80471039,155.3578491,80.25630951,165.222168,84.59191895,174.8946228,82.09362793,136.229126,46.23380661,154.2362061,50.25592804,180.0558777,54.06916428,196.793457,53.92838669,144.1800385,97.04145813,160.6914978,89.6714325,165.0470276,91.03534698,169.1334381,90.55052185,180.1932373,99.67192078,175.1660156,109.6646729,163.7313843,113.6686096,151.271225,107.9037018,164.5010376,95.7017746,164.7351074,105.5808182,146.5315704,43.18824387,145.0852509,49.88451767,189.3461914,49.04554367,189.1821289,55.5447998,0.273665249,3.120235581,,
4.233333333,91.42037964,0.00010205,0.002514678,0.000446324,1.35348E-05,3.36344E-05,0.271348059,80.92891693,3.813899279,0.484614342,0.000198722,0.061646603,0.08258605,0.001864382,0.002936932,0.008099992,0.601038039,0.004255156,2.647151947,0.000317692,3.44E-09,94.32276917,10.20984554,5.668385506,0.006548312,6.315075397,0.056427337,0.007243115,61.57017517,-7.007866859,3.533415556,-7.948698997,117.7713165,75.18873596,131.3074646,114.3610458,160.4476013,132.5374603,187.8455505,115.3083725,203.7306519,80.35755157,128.02034,35.83132172,144.2584076,29.49197388,161.9613495,35.35282898,177.5803375,38.59152222,191.7028503,36.74148941,202.6591644,44.40680313,168.9122925,50.70304871,167.6666107,74.78514099,155.5752411,80.4589386,165.933197,84.76322937,175.8266602,82.50092316,136.2284393,46.76557541,154.5160065,50.76717758,180.1956635,54.4064064,197.3043518,54.55143356,144.557724,97.73776245,161.4012146,90.13941193,165.7082825,91.51042938,169.7899628,91.04024506,181.1695404,100.2720108,175.8581085,110.1042175,164.4477997,113.9694824,151.8974304,108.3718719,165.1551819,96.26768494,165.4620056,105.6930847,146.6108093,43.66162872,145.2246094,50.53967285,189.6006775,49.52665329,189.4762726,56.21718597,0.256962975,3.363839205,,
4.266666667,92.78058624,9.45342E-05,0.002341949,0.000408538,1.19644E-05,3.56577E-05,0.27097863,82.10842896,4.25689888,0.542451143,0.000196879,0.065947473,0.088289872,0.002319329,0.002940726,0.007228578,0.542662442,0.004254247,2.441705704,0.000340001,2.77E-09,94.65529633,9.885674477,4.762477875,0.006847274,7.328673363,0.050704006,0.009134684,61.06403732,-7.811052322,4.126086712,-7.62932539,117.6534958,74.11394501,131.0742035,113.2989655,159.7515564,131.6688538,187.2874756,114.6827545,203.7053528,79.8270874,127.8389053,35.84903336,144.3476257,29.46406555,162.1417389,35.55992508,177.1590424,38.52861404,191.4334259,36.88924026,202.2773132,44.88053513,168.61586,50.65607834,167.0576782,74.84703827,155.496582,80.43044281,165.3568115,84.75547791,175.0052795,82.43610382,136.2692413,46.57614899,154.3874207,50.60826492,180.0049438,54.42768097,196.8156738,54.51000595,144.1914215,96.92723083,160.7937927,89.98874664,165.1543579,91.4072876,169.2416229,90.94137573,180.5632172,99.76415253,175.3822479,109.5061722,163.9768982,113.4462814,151.4609528,107.7008209,164.6612854,95.93160248,165.0349731,105.4992905,146.6387482,43.4121666,145.2273407,50.19017029,189.3692932,49.42683792,189.1616669,56.0733223,0.262455823,3.067398879,,
4.333333333,96.49004364,7.17727E-05,0.001882189,0.000288107,8.3113E-06,2.0063E-05,0.242609352,86.76502228,2.970142841,0.50238806,0.000122342,0.220759347,0.117764741,0.002926233,0.002243644,0.007378627,0.133882195,0.00339942,2.280535221,0.000260698,0.00257617,94.00537109,7.799246788,2.42037344,0.007114439,4.102006912,0.045870759,0.012005254,64.69766998,-10.22924995,2.982285023,-8.237558365,114.1624146,76.38412476,128.5185089,114.7894516,157.7228546,134.2522888,183.8181458,114.9933624,200.901062,80.93862152,126.552063,35.29410553,142.2045593,31.64782906,158.1988831,37.25203705,176.647583,39.86731339,189.5291748,37.77774811,199.7988281,42.92383957,166.1108551,53.12903595,164.7550507,77.82714081,152.1511841,82.36380005,163.0544281,85.59547424,173.1689606,84.50596619,131.8615723,49.10784912,150.929718,52.43150711,177.7950287,56.06801605,196.1260223,56.58242798,141.0033112,99.61956787,157.7700806,92.13146973,162.7086334,94.16397095,167.594635,93.2042923,178.5698395,102.037178,172.376709,112.999588,160.660141,117.5726089,148.4913788,111.3797455,161.9894104,99.08624268,161.8194885,108.9159546,141.8630371,49.20856476,141.3850555,52.73358917,187.5436249,54.77018738,187.5089722,58.0527916,0.261160278,2.996474896,,
4.4,97.06904602,6.69909E-05,0.002047988,0.000265063,8.30373E-06,1.44823E-05,0.221338958,87.87653351,1.529906869,0.31088829,8.00434E-05,0.814550459,0.161422655,0.003574658,0.001121383,0.00800286,0.036563464,0.000737262,2.176185608,0.000252013,93.55858612,94.93893433,7.921815872,1.239535451,0.002683505,1.365268588,0.05065814,0.015813256,64.67164612,-11.96681786,3.642123222,-7.341715336,115.73246,75.46336365,128.6912079,112.3318329,157.4225159,132.9533997,185.2150574,113.5921707,200.5086517,80.0438385,126.6111069,34.8731041,142.6380005,31.60028839,158.2631226,37.34914017,177.1268463,39.77625275,190.5898895,37.90334702,201.1212769,43.23854065,166.3479156,53.32073593,164.74617,78.371521,152.5289459,82.12532806,163.162735,86.03772736,173.1945953,84.37366486,131.8912048,48.96273422,151.1279755,52.66311264,178.0325317,56.29092026,196.1371918,56.37047577,140.4421539,98.39515686,157.8964386,92.34989929,162.5854797,94.34646606,167.1779022,93.47707367,178.6615295,101.0610352,172.2404938,112.001503,160.1786652,116.3058548,147.8958588,110.0678558,161.9793701,99.12245178,161.1547852,107.9237061,142.0407562,49.13333893,141.4036865,52.25420761,187.4305725,54.81195068,187.4629517,57.55915451,0.230730383,2.629180747,,
4.466666667,96.01520538,7.56442E-05,0.002819799,0.000307554,9.76122E-06,1.50133E-05,0.214215532,85.89430237,0.886318386,0.203579828,5.48683E-05,2.557507038,0.198979959,0.00432205,0.000694358,0.006778169,0.009841281,0.000306858,2.328989029,0.000423748,93.39379883,94.10371399,7.756906033,0.833823085,0.001502776,0.339856595,0.064046256,0.017302154,64.6556015,-9.993570328,3.798476934,-8.149629593,113.9479828,76.54974365,128.2228241,114.2760468,157.4942474,134.8347473,183.859726,115.4826431,200.6221313,81.565979,126.7793121,34.67291641,142.5574188,31.37614441,158.4173279,36.94075394,176.9352264,39.63019943,189.9957733,38.09421158,200.0743866,43.29048157,165.9472961,53.55375671,164.5495453,78.20544434,152.0059357,82.22674561,162.7682953,85.86490631,172.8800354,84.39039612,131.9562683,48.97358322,151.1308441,52.55918121,177.6429901,56.26016617,196.1480865,56.70384216,140.7854156,99.28353882,157.6199799,91.80331421,162.4972229,93.83338928,167.0848846,92.99343872,177.9828796,101.7769623,172.1898346,113.0184479,160.5874786,117.7384262,148.3145599,111.6393356,161.70755,98.87969208,161.5886536,108.9795609,142.1530914,49.19655609,141.6121979,52.56196976,187.3973541,54.86889267,187.2705994,58.07508087,0.270931167,3.081074478,,
4.533333333,94.27534485,8.63358E-05,0.005558373,0.000367461,1.19574E-05,1.7194E-05,0.211106479,83.52174377,0.452129036,0.109753534,4.08428E-05,7.939587593,0.243449301,0.005461188,0.000423136,0.006101689,0.002940065,0.000122166,2.581032991,0.000648261,93.68851471,94.42512512,8.019083023,0.588249326,0.000868626,0.073154069,0.096694641,0.020072725,64.34960938,-11.07215405,3.945538282,-7.852319717,115.10672,76.06079865,128.6117706,112.911705,157.182663,133.8040161,184.5013428,114.6420822,199.9503326,80.89994049,126.7371521,34.5653801,142.671463,31.51846504,158.1678925,37.29483032,176.9243927,39.91793442,190.1391907,38.11971283,200.3740997,43.38407898,165.9114227,53.55204391,164.6308746,78.3579483,152.5213623,82.02544403,163.0631409,85.79335022,173.0354614,84.24785614,131.9175415,48.90789032,151.0314636,52.5943222,177.6970215,56.37997818,195.79422,56.69520187,140.4748535,99.09546661,157.8082275,92.08689117,162.5356903,94.10016632,167.1689606,93.2776413,178.1116486,101.8713455,171.860321,113.001442,159.9575806,117.4477921,147.7767334,111.0480118,161.8795319,98.93598175,160.9510651,108.9998398,142.0554657,49.0510025,141.4350586,52.17050171,187.1004791,54.94971848,187.029007,57.81592178,0.267802279,2.782054042,,
4.6,93.82317352,8.76124E-05,0.005871667,0.000382496,1.27071E-05,1.78111E-05,0.210526451,82.98744202,0.252307743,0.077986389,2.93186E-05,7.697648525,0.289563686,0.006522473,0.000289052,0.004886035,0.003124279,7.3331E-05,2.886945724,0.000932519,92.36592102,94.84486389,8.117628098,0.373594046,0.00055768,0.020393465,0.129377708,0.022234935,64.32936096,-11.71418858,3.675122738,-7.438751698,115.3659515,75.37346649,129.2112885,112.8061371,157.5687561,133.3030853,184.648941,114.1905212,200.3995056,79.98562622,126.6542587,34.85408783,142.6796265,31.56132507,158.3352203,37.42622375,176.5966187,39.79840469,190.1207275,37.93289185,200.6562653,43.47356415,166.1860352,53.12309265,164.6254272,78.35468292,152.5162811,82.10211945,163.0701294,85.83573914,173.0378265,84.41583252,131.944931,48.81829834,150.9609528,52.41617584,177.9181061,56.2206459,195.81633,56.48060608,140.4951782,98.36052704,157.7465057,92.15061951,162.523941,94.26696777,167.1579437,93.36068726,178.6398468,101.3101654,172.2379761,112.5187302,160.1361542,116.8533325,147.891098,110.3705902,161.9203644,98.91312408,161.1341705,108.6480255,141.9117889,49.03697586,141.3739777,52.11415863,187.1645508,54.90474319,187.2230682,57.66678238,0.25527884,2.464270428,,
4.666666667,92.69326019,9.18324E-05,0.006605189,0.000418307,1.4256E-05,1.93208E-05,0.213295877,81.79442596,0.134214133,0.049026374,2.02056E-05,7.955439568,0.378356457,0.01104555,0.000188617,0.004607745,0.002813546,3.88541E-05,3.665955782,0.001144989,94.2075119,94.86762238,8.177588463,0.252742052,0.000349804,0.005203447,0.181021363,0.03798632,64.66330719,-10.00746822,3.860521555,-7.415434837,114.9274368,76.58901215,129.2447815,114.2773972,157.1443329,135.1947632,183.5903015,115.672287,200.5370331,81.97133636,126.8787613,34.73112869,142.3042297,31.4735527,157.9227295,37.02259827,177.2046509,39.5406189,190.092865,37.88619614,200.2280426,42.7961731,166.0417938,53.4106636,164.3020935,78.57217407,151.9896698,82.10743713,162.7031403,85.87200165,172.8508606,84.25059509,131.8377228,48.98543167,151.2276154,52.57892609,177.5293884,56.16558838,196.0669098,56.46573257,140.6099091,98.58028412,157.517334,91.62179565,162.4023132,93.76663971,167.038559,92.927742,178.3860626,101.3773575,172.0967102,113.0256119,160.2432404,117.8512573,147.9724884,111.4160995,161.674942,98.80871582,161.3019409,109.0928497,142.0003967,48.94966125,141.5179443,52.57231903,187.2966461,54.44001389,187.15242,57.92806625,0.271674085,2.450092091,,
4.733333333,91.97177887,9.33149E-05,0.0069452,0.000441602,1.53147E-05,2.03085E-05,0.217278272,81.07212067,0.078744642,0.035907108,1.43954E-05,7.548790932,0.451824814,0.013329425,0.000118646,0.004500621,0.003226327,1.70631E-05,4.534132004,0.001334313,94.80437469,95.41544342,8.007773399,0.184496999,0.000193765,0.00159675,0.231865659,0.050546065,64.28366852,-11.95045376,3.420904636,-6.822268963,115.9775314,75.4804306,129.2922668,112.5413818,157.4756165,133.1318817,184.9807587,113.8034744,200.6156464,79.8335495,126.5475464,35.14156342,142.7049255,31.5107975,158.5107117,37.49816132,176.5085754,39.74775696,189.9951782,37.52443695,200.7827301,43.12408829,166.0474396,53.13496017,164.2691956,78.4597702,152.5366058,82.14233398,162.8876343,85.93531799,172.7118378,84.38005066,131.8709869,49.03768539,150.8413544,52.6005249,177.8965759,56.14253235,195.7530975,56.21167755,140.5632019,98.60995483,157.6728058,92.07469177,162.4308319,94.08372498,167.1220398,93.25208282,178.4829407,101.3291397,172.108902,112.2959137,159.9682159,116.6836548,147.8093262,110.27771,161.8501587,98.83843994,160.9300995,108.3556213,141.8237915,49.26475143,141.2866974,52.21578979,187.0404968,54.72409058,187.13797,57.37143707,0.251506518,2.34329703,,
4.766666667,91.45700073,9.33499E-05,0.007175837,0.000459347,1.67023E-05,2.10184E-05,0.222368836,80.54679871,0.042862743,0.022983739,1.01797E-05,7.296857834,0.492765427,0.011995264,7.98651E-05,0.0052173,0.00274427,1.09283E-05,5.511853695,0.001312281,93.29283142,95.03245544,8.346123695,0.191585004,0.000127302,0.000428785,0.349555492,0.043979112,64.21024323,-10.31402683,3.856241226,-7.243534565,114.8515625,76.23592377,128.9305115,114.1278534,157.1129303,135.6483154,183.8327789,115.5680008,200.9358673,81.24313354,126.8187103,34.78880692,142.3473358,31.5186367,158.0608521,37.04435349,177.035141,39.53273392,190.1261444,37.93431854,200.409317,43.07936478,165.906189,53.21717834,164.2877808,78.53551483,151.9759674,82.17363739,162.6188965,85.92627716,172.8047485,84.24464417,132.2266541,49.11351776,151.2261353,52.76397705,177.6742554,56.30344772,196.0073242,56.52848434,140.7101898,98.76470184,157.513916,91.50364685,162.3908081,93.54832458,166.966217,92.74385834,178.0206604,101.0878296,172.0478058,112.9766922,160.2754974,117.8479233,147.980545,111.4838257,161.6274414,98.68891144,161.2134399,108.8791809,142.3109741,49.29581833,141.7087097,52.58499908,187.2735138,54.74198914,187.1776581,57.88219452,0.272817881,3.113032277,,
4.833333333,97.93669891,4.90528E-05,0.003192675,0.000234943,1.05574E-05,1.1612E-05,0.230175883,89.4860611,0.047573347,0.014962083,7.8512E-06,3.924837589,0.601334095,0.013126554,6.97925E-05,0.004345338,0.003419696,5.29367E-06,6.953228951,0.001120147,0.155437976,97.67513275,10.12491035,0.134542778,6.81834E-05,0.000203734,0.515448332,0.059472762,64.20261383,-13.53753757,4.7792449,-3.310089827,108.4850235,77.59333801,121.7451859,118.8854218,148.9389954,140.659668,178.0971375,122.1096497,197.0422363,84.733284,118.5357285,39.66258621,134.1681061,36.05114365,150.3677826,41.8979187,168.9998779,44.11092758,183.5567322,42.20618057,195.4360199,48.32784271,157.7219238,57.69952774,155.3589935,84.86653137,143.5641174,88.09169769,153.7656403,92.22450256,165.1241913,89.7284317,124.9031067,53.60025787,143.5953979,57.69498062,170.3724365,60.9196701,188.7613525,60.24103928,132.5329742,104.0421829,149.4929352,97.95124054,153.9402618,99.79131317,158.2758331,98.74827576,171.7658386,106.8548508,164.1969147,118.7088242,151.502243,123.5728683,139.0566254,116.6833572,153.3094482,104.7310028,152.3812866,114.9349213,135.0426178,52.15625763,133.7150269,57.81213379,180.0205994,57.0205574,179.696167,62.64169312,0.260491182,1.863949777,,
4.9,99.28336334,2.98142E-05,0.001937771,0.000146835,8.54724E-06,7.65604E-06,0.245326146,95.75262451,0.106992111,0.016507456,9.73794E-06,1.822083235,0.72117883,0.007962053,8.62666E-05,0.004700548,0.005499537,7.13689E-06,9.47010994,0.000734424,2.88091E-05,97.54235077,12.62930298,0.119928733,7.16946E-05,0.000353297,0.690794587,0.047395956,63.27884674,-13.63493538,4.234518528,-3.594584227,108.8273315,78.58028412,122.8747406,118.6215439,149.6017151,138.1066132,178.3113861,119.936882,196.4534302,83.8332901,118.7606049,39.92934799,134.7571411,36.05334854,151.2728882,42.03250122,168.1485138,44.45355988,182.6269684,42.14824295,195.0215302,48.37743378,158.4610138,57.36004257,155.6794128,84.8719635,144.0439606,87.92054749,154.4485931,92.57130432,165.3032532,89.94984436,125.0892105,53.28551865,143.964798,57.7812767,170.4713287,60.94087982,188.0127411,59.98191833,132.6786804,102.5912094,149.4703369,97.28006744,154.0036469,99.09427643,158.4488678,98.15097046,171.2041473,105.4183807,164.8212738,117.0387344,151.828476,122.6323624,138.9084473,115.0509796,153.6008606,103.7552338,152.6097412,114.2991714,135.1999207,52.02246475,134.1178741,57.31341171,179.3621216,57.08697128,179.4474945,62.15716553,0.274156724,1.907060994,,
